"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3120797,"January 21, 2025",Ohio,Blacklick,"8000 block of Beardsley Ave",1,0,0,0,0,N/A
3120159,"January 20, 2025",Wisconsin,Geneva,"W3895 Lincoln Dr",1,0,0,0,1,N/A
3121294,"January 20, 2025",Colorado,Loveland,"100 block of E Second St",1,0,0,0,1,N/A
3118521,"January 18, 2025",Louisiana,"New Orleans (River Ridge)","10133 Stephen Dr",2,2,1,0,0,N/A
3120523,"January 18, 2025",Mississippi,"Hattiesburg (Oak Grove)","Cameron Rd",1,0,0,0,0,N/A
3110615,"January 5, 2025",Florida,Lakeland,"200 block of W Crawford St",1,0,0,0,0,N/A
3108363,"January 3, 2025","New York","Rochester (Brighton)","50 Hollyvale Dr",2,0,1,0,0,N/A
3108754,"January 3, 2025","Rhode Island","West Greenwich","15 Cheyenne Trail",3,0,1,0,0,N/A
3108130,"January 2, 2025",Missouri,"Kansas City","1015 NW 91st Ter",2,0,1,0,0,N/A
3106711,"January 1, 2025",Florida,Miami,"NW 21st Terrace and NW 27th Ave",1,0,0,0,0,N/A
3110699,"December 30, 2024",Georgia,"Dekalb County (county)",N/A,1,0,0,0,0,N/A
3104716,"December 29, 2024",Minnesota,"Deer Creek",N/A,1,0,0,0,0,N/A
3100898,"December 24, 2024",Maryland,Rosedale,"6 Breslin Ct",1,2,0,1,1,N/A
3101336,"December 24, 2024","South Carolina",Columbia,"264 Harbison Blvd",1,0,0,0,0,N/A
3100590,"December 22, 2024",Georgia,Columbus,"1300 block of Floyd Rd",1,0,0,0,1,N/A
3095635,"December 15, 2024",Mississippi,Starkville,"1425 Louisville St",1,0,0,0,0,N/A
3096616,"December 15, 2024",Nebraska,Omaha,"3214 Redick Ave",1,0,0,0,0,N/A
3093892,"December 14, 2024","West Virginia",Chapmanville,"Madison St",1,0,0,0,0,N/A
3098097,"December 14, 2024",California,Milpitas,"1355 McCandless Dr",3,0,1,0,0,N/A
3096566,"December 14, 2024",Utah,"Salt Lake City (West Valley City)","3761 S Oxford Way",4,1,1,0,0,N/A
3093965,"December 14, 2024",Colorado,Aurora,"10321 E Evans Ave",2,1,1,0,0,N/A
3093914,"December 14, 2024",Tennessee,Memphis,"3200 block of Whispering Ln",1,0,0,0,0,N/A
3092730,"December 11, 2024",Colorado,Towaoc,N/A,1,0,0,0,1,N/A
3090482,"December 9, 2024",Pennsylvania,"Wilkes Barre","555 Fellows Ave",1,0,0,0,1,N/A
3091189,"December 9, 2024",Ohio,Akron,"1500 block of Evergreen Ave",1,0,0,0,0,N/A
3089589,"December 7, 2024",Georgia,Atlanta,"200 Vineyard Walk",4,0,1,0,0,N/A
3086200,"December 2, 2024",California,"Rancho Cucamonga","8250 Day Creek Blvd",1,0,0,0,0,N/A
3085886,"December 2, 2024",Texas,Victoria,"13000 block of N Navarro St",1,0,0,0,0,N/A
3084735,"November 30, 2024",Louisiana,"New Orleans","2215 Willow St",1,0,0,0,1,N/A
3084996,"November 30, 2024",California,Compton,"15853 S Haskins Ave",1,0,0,0,1,N/A
3083864,"November 29, 2024",Florida,Lutz,"17603 Cranbrook Dr",1,0,1,0,0,N/A
3082597,"November 27, 2024",Louisiana,"Baton Rouge","1022 Swan Ave",1,2,0,0,4,N/A
3081839,"November 26, 2024",Tennessee,Jackson,"Wallace Rd and Fairmeadow Cove",1,4,0,0,3,N/A
3079346,"November 23, 2024",Oklahoma,Afton,"OK-85 and E 340 Rd",2,0,1,0,0,N/A
3078882,"November 22, 2024",Texas,Dallas,"3558 Wilhurt Ave",1,0,0,0,3,N/A
3079376,"November 22, 2024",California,Merced,"Childs Ave and B St",1,0,0,0,0,N/A
3077819,"November 21, 2024",Kentucky,Louisville,"5500 block of Overbrook Woods Pl",1,0,0,0,0,N/A
3076927,"November 20, 2024",Ohio,Amherst,"320 Broadway St",1,0,1,0,0,N/A
3076813,"November 19, 2024",Virginia,"Newport News","4200 block of Newsome Dr",1,0,0,0,0,N/A
3075793,"November 19, 2024",Connecticut,Hartford,"300 block of New Britain Ave",2,1,0,0,1,N/A
3075451,"November 18, 2024","South Carolina",Windsor,"300 block of Wendy Ln",1,0,0,0,0,N/A
3085790,"November 17, 2024",Missouri,Lawson,"213 Montgomery St",1,1,1,0,0,N/A
3074137,"November 16, 2024",Florida,"Homestead (Florida City)","897 W Lucy St",1,0,0,0,1,N/A
3074698,"November 16, 2024","North Carolina",Greenville,"2060 Quail Ridge Dr",1,0,0,0,1,N/A
3071746,"November 13, 2024",Louisiana,Convent,"10120 LA-44",1,0,1,0,0,N/A
3070453,"November 10, 2024","North Carolina","High Point","1800 block of Abberton Way",1,0,0,0,0,N/A
3069491,"November 10, 2024","North Carolina",Maxton,"McCaskill Ave and E Graham St",1,0,0,0,1,N/A
3070305,"November 7, 2024",Michigan,Westland,"Alamo Ct and Grand Traverse St",1,0,0,0,0,N/A
3066909,"November 7, 2024",Missouri,Independence,"16801 E Larkspur Ln",1,0,1,0,0,N/A
3066278,"November 7, 2024",Minnesota,Duluth,"6009 Tacony St",4,0,1,0,0,N/A
3065647,"November 5, 2024",Arizona,Tucson,"Tucson Blvd and Speedway Blvd",1,0,0,1,0,N/A
3063260,"November 3, 2024",Pennsylvania,Philadelphia,"3831 I St",1,0,0,0,0,N/A
3191450,"November 2, 2024",Missouri,Grandview,"Dundee Cir",1,0,0,0,0,N/A
3064027,"November 2, 2024",Pennsylvania,Hartstown,"Atlantic Rd",1,0,0,0,0,N/A
3060937,"October 30, 2024",Florida,Clewiston,"702 S Lopez St",1,0,0,0,0,N/A
3059972,"October 29, 2024",Texas,Paris,"320 Stone Ave",1,0,0,0,0,N/A
3055733,"October 24, 2024",Ohio,Cincinnati,"5200 block of Holland Dr",1,0,0,0,0,N/A
3056930,"October 23, 2024",Montana,"Lame Deer",N/A,1,0,0,0,1,N/A
3052758,"October 21, 2024",Washington,"Fall City","7715 Lake Alice Rd SE",5,1,0,0,1,N/A
3052826,"October 21, 2024",Texas,"San Antonio","7400 Merton Minter",1,0,0,0,0,N/A
3052659,"October 21, 2024",Minnesota,Minneapolis,"2318 Jefferson St NE",1,0,0,0,0,N/A
3054558,"October 20, 2024",Texas,Seguin,"2300 block of Leissner School Rd",1,0,0,0,0,N/A
3050055,"October 17, 2024",California,Lancaster,"44123 Dahlia St",1,0,0,0,0,N/A
3050430,"October 16, 2024",Georgia,Brunswick,"Habersham St",1,0,0,0,0,N/A
3044381,"October 10, 2024",Mississippi,Greenwood,"1008 Charlie Cooley Ave",2,0,0,0,5,N/A
3043840,"October 8, 2024","North Carolina",Greenville,"628 Deborah Ct",1,0,0,0,0,N/A
3042885,"October 7, 2024","South Carolina",Sumter,"2860 Bunneau St",1,0,0,0,0,N/A
3043165,"October 6, 2024",Oklahoma,"Sand Springs","4813 S Grenada Ave",1,0,0,0,1,N/A
3040971,"October 4, 2024",Louisiana,"La Place (Laplace)","1304 N Sugar Ridge Dr",2,1,0,0,2,N/A
3039542,"October 2, 2024",Georgia,Decatur,"1909 Shamrock Dr",1,0,0,0,0,N/A
3037873,"September 30, 2024",Florida,"Fort Lauderdale (Tamarac)","5700 Rock Island Rd",1,0,0,0,0,N/A
3037130,"September 29, 2024",Illinois,Peoria,"601 W Romeo B Garrett Ave",1,0,0,0,1,N/A
3032197,"September 23, 2024",Florida,Pensacola,"2000 block of N B St",1,0,1,0,0,N/A
3030265,"September 20, 2024","South Carolina","Rock Hill","Barrow Ct",1,0,0,0,0,N/A
3029215,"September 19, 2024","North Carolina",Burlington,"1334 Beaumont Ct",1,0,0,0,1,N/A
3027918,"September 18, 2024","South Carolina","Great Falls","Washington St",1,0,0,0,0,N/A
3024664,"September 14, 2024",Tennessee,Nashville,"1200 block of N 2nd St",1,0,0,0,0,N/A
3024142,"September 13, 2024",Oklahoma,Waynoka,"10823 County Rd 350",1,0,1,0,0,N/A
3021976,"September 11, 2024",Iowa,Oskaloosa,"2600 block of 250th St",1,0,0,0,0,N/A
3021623,"September 10, 2024",Ohio,Columbus,"2900 block of E 12th Ave",2,0,1,0,0,N/A
3018781,"September 7, 2024",Texas,Amarillo,"3600 NE 14th Ave",3,0,1,0,0,N/A
3013945,"September 2, 2024",Missouri,"Saint Louis","700 block of Thrush Ave",1,0,0,0,0,N/A
3014735,"September 2, 2024",Utah,"Ogden (West Haven)","1747 S Prevedel Dr",3,0,1,0,0,N/A
3013581,"September 2, 2024",Utah,Lehi,"3569 N Thanksgiving Way",1,0,0,0,0,N/A
3015133,"September 1, 2024",Texas,Bullard,"500 block of Guinn St",2,1,1,0,0,N/A
3011981,"September 1, 2024",Louisiana,Brusly,"Bordeaux St and Orleans Quarters Dr",1,0,0,0,0,N/A
3015009,"August 30, 2024",Georgia,Hiram,"152 Village Dr",1,0,0,0,0,N/A
3009601,"August 29, 2024",Ohio,Columbus,"3300 block of Broadmoor Ave",2,0,1,0,0,N/A
3009198,"August 29, 2024","Rhode Island",Providence,"Florence St and Manton Ave",1,0,0,0,2,N/A
3009132,"August 29, 2024","New Hampshire",Troy,"359 Monadnock St",2,0,1,0,0,N/A
3006552,"August 26, 2024",Indiana,Indianapolis,"7400 block of N Shadeland Ave",2,0,0,0,1,N/A
3003085,"August 22, 2024",Utah,Santaquin,"66 E 780 S",1,0,0,0,0,N/A
3001886,"August 21, 2024",Michigan,"Mount Pleasant","8220 E River Rd",1,0,1,0,0,N/A
2998871,"August 18, 2024",Indiana,Indianapolis,"4500 block of Golden Meadow Dr",1,0,0,0,0,N/A
2998531,"August 18, 2024",Indiana,Indianapolis,"3600 block of N Dearborn St",1,0,0,0,0,N/A
2993126,"August 11, 2024",Georgia,"Stone Mountain","1200 Ashley Creek Cir",1,0,1,0,0,N/A
2992225,"August 11, 2024","North Carolina",Sharpsburg,"141 Weavers Cir",2,2,1,0,0,N/A
2992708,"August 11, 2024",Arkansas,"Little Rock","4023 S Shackelford Rd",2,0,0,0,0,N/A
2991789,"August 10, 2024","North Carolina",Salisbury,"128 Rowan Mill Rd",2,0,0,0,1,N/A
2994327,"August 10, 2024","North Carolina","Carolina Beach","305 S Lake Park Blvd",1,0,0,0,0,N/A
2991130,"August 9, 2024",Arkansas,"North Little Rock","200 block of Water St",1,0,0,0,0,N/A
2991141,"August 8, 2024",Florida,"Saint Petersburg","4204 11th Ave S",1,0,0,0,1,N/A
2989967,"August 7, 2024",Texas,Houston,"6869 Arto St",2,0,0,0,0,N/A
2990974,"August 7, 2024","South Carolina",Eutawville,"269 Fountain Lake Dr",1,0,0,0,0,N/A
2989245,"August 6, 2024","South Carolina",Anderson,"Fox Creek Rd",1,0,0,0,0,N/A
2988475,"August 5, 2024",Maryland,Salisbury,"200 block of Clay St",1,0,0,0,0,N/A
2988144,"August 4, 2024",Louisiana,"Baton Rouge","1700 block of Sora St",1,0,0,0,0,N/A
2984060,"July 30, 2024",Indiana,Indianapolis,"W 46th St",1,0,0,0,0,N/A
2977898,"July 24, 2024",Tennessee,Nashville,"2071 Oakwood Ave",1,0,0,0,0,N/A
2975100,"July 21, 2024",Florida,"Fort Lauderdale","950 SW 27th Ave",1,0,0,0,4,N/A
2974127,"July 21, 2024",Illinois,Chicago,"7600 block of S Halsted St",1,0,0,0,1,N/A
2976949,"July 20, 2024",Alabama,Tyler,"Mandy Rd",1,0,0,0,0,N/A
2972255,"July 18, 2024",Alabama,"West Blocton","1073 Greentree Dr",5,0,0,0,1,N/A
2971582,"July 18, 2024",Louisiana,Lafayette,"100 block of Bryan St",1,0,0,0,0,N/A
2970948,"July 17, 2024",Louisiana,Hammond,"48000 block of Red Fox Dr",1,0,0,0,0,N/A
2969795,"July 16, 2024",Ohio,Cincinnati,"9700 block of Arvin Ave",1,0,0,0,0,N/A
2969612,"July 15, 2024","South Carolina",Simpsonville,"5001 Ballantyne Dr",1,0,0,0,0,N/A
2967526,"July 13, 2024",Alabama,Birmingham,"1700 block of Indian Summer  Dr",3,0,0,0,1,N/A
2965394,"July 10, 2024",California,Alameda,"417 Kitty Hawk Rd",5,0,0,0,1,N/A
2964005,"July 9, 2024",Florida,Miami,"200 NW 17th St",1,0,0,0,3,N/A
2963029,"July 6, 2024",Indiana,Elkhart,"57000 block of Pendleton Dr",1,0,0,0,1,N/A
2958345,"July 4, 2024",Illinois,Chicago,"7100 block of S Woodlawn Ave",3,2,0,0,0,N/A
2959107,"July 4, 2024",Arkansas,"Little Rock","12614 Saint Charles Blvd",1,0,0,0,0,N/A
2960055,"July 4, 2024",Texas,"Fort Worth","7524 W Cleburne Rd",3,2,0,1,1,N/A
2959208,"July 4, 2024",Ohio,Cleveland,"3200 block of W 125th St",1,0,0,0,2,N/A
2959022,"July 4, 2024",Maryland,"Temple Hills (Marlow Heights)","4500 block of Akron St",1,2,0,0,1,N/A
2958925,"July 3, 2024",Georgia,Douglas,"1450 Bowens Mill Rd SE",1,0,0,0,0,N/A
2956175,"July 1, 2024",Maryland,Columbia,"Harpers Farm Rd",1,0,0,0,0,N/A
2955398,"June 28, 2024",Louisiana,Hammond,"29960 W Bates Road",2,0,1,0,0,N/A
2952680,"June 26, 2024",Louisiana,"Jackson (county)",N/A,1,0,0,0,0,N/A
2950600,"June 25, 2024",Arizona,Chandler,"1100 N Priest Dr",1,0,1,0,0,N/A
2946952,"June 21, 2024","New York",Buffalo,"50 block of Domedion Ave",1,1,0,0,2,N/A
2945800,"June 21, 2024",Ohio,Canton,"3950 Convenience Dr",1,0,0,0,1,N/A
2946334,"June 20, 2024","North Carolina",Durham,"1400 E Cornwallis Rd",1,2,0,0,0,N/A
2943058,"June 18, 2024",Illinois,Chicago,"2333 W Jackson Blvd",1,0,0,0,1,N/A
2942710,"June 14, 2024",Mississippi,"Attala county (county)",N/A,1,0,0,0,0,N/A
2938857,"June 13, 2024",Wisconsin,Milwaukee,"9000 block of N Swan Rd",1,0,0,0,1,N/A
2938556,"June 13, 2024",Florida,"Deerfield Beach","4000 block of Eastridge Dr",2,0,0,1,0,N/A
2943126,"June 12, 2024",Florida,Hudson,"Nottingham Trail",4,0,0,0,1,N/A
2937800,"June 11, 2024",Michigan,Flint,"Selby St and E Russell Ave",1,0,0,0,0,N/A
2937696,"June 11, 2024",Colorado,"La Junta","1106 Smithland Ave",3,0,1,0,0,N/A
2934644,"June 7, 2024",Florida,Hollywood,"Florida's Turnpike and Hollywood Blvd",2,0,0,0,3,N/A
2933687,"June 7, 2024","North Carolina",Fayetteville,"852 Danish Dr",1,0,0,0,2,N/A
2933628,"June 7, 2024",Florida,Miami,"4200 SW 152nd Ave",2,0,1,0,0,N/A
2936389,"June 5, 2024",Delaware,Milford,"6000 block of Pebblebrook Dr",2,0,0,1,1,N/A
2932898,"June 5, 2024",Maryland,Cumberland,"Glenn St",1,0,0,0,0,N/A
2936521,"June 5, 2024",Minnesota,Burnsville,"13800 Echo Park Ln",1,0,1,0,0,N/A
2926936,"May 31, 2024",Wisconsin,Milwaukee,"2100 block of W Orchard St",1,0,0,0,1,N/A
2925881,"May 29, 2024",Georgia,Norcross,"5985 Oakbrook Pkwy",1,0,0,0,0,N/A
2923295,"May 28, 2024",Missouri,"De Soto","4800 US Hwy 67",1,0,0,0,1,N/A
2921214,"May 26, 2024",Illinois,Chicago,"200 block of N Campbell Ave",1,1,0,0,0,N/A
2919150,"May 23, 2024",Washington,"Seattle (Skyway)","13445 Martin Luther King Jr Way S",1,0,0,0,1,N/A
2967573,"May 22, 2024",Alabama,Shorter,N/A,1,0,0,0,0,N/A
2916303,"May 19, 2024",Arizona,Surprise,"14643 N 147th Ln",2,0,1,0,0,N/A
2914674,"May 18, 2024",Utah,"Salt Lake City","31 W Van Buren Ave",1,0,1,0,0,N/A
2913790,"May 18, 2024","South Carolina",Walterboro,"105 Hayden St",3,0,0,0,2,N/A
2910645,"May 15, 2024",Michigan,Flint,"700 block of E Philadelphia Blvd",1,0,0,0,0,N/A
2926512,"May 12, 2024",Alaska,Anchorage,"2600 block of Easthaven Cir",2,0,1,0,0,N/A
2905581,"May 9, 2024","South Carolina",Bishopville,"10 Herbert Ln",1,1,0,0,2,N/A
2904508,"May 8, 2024",Texas,"San Antonio","6708 Windsor Hollow Dr",1,4,0,0,2,N/A
2903557,"May 8, 2024",Georgia,Norcross,"4651 Britt Rd",3,0,1,0,0,N/A
2904897,"May 8, 2024",Washington,Seattle,"3000 block of 21st Ave W",1,0,0,0,1,N/A
2900969,"May 5, 2024",Ohio,Euclid,"800 block of E 236th St",1,0,0,0,0,N/A
2899432,"May 3, 2024","District of Columbia",Washington,"Irving St SE and 24th Pl SE",1,0,0,0,0,N/A
2898198,"May 2, 2024",Florida,Hialeah,"7225 W 11th Ct",1,0,1,0,0,N/A
2895456,"April 29, 2024",Georgia,Douglasville,"Ruth Way",1,0,0,0,5,N/A
2894067,"April 29, 2024",Tennessee,Clarksville,"1123 Hazel Dr",1,0,0,0,0,N/A
2893348,"April 28, 2024",Alabama,Huntsville,"196 Jeff Rd NW",1,0,0,0,0,N/A
2892678,"April 27, 2024",Massachusetts,Lowell,"128 Warren St",2,0,1,0,0,N/A
2891674,"April 26, 2024",Florida,"Saint Petersburg","1421 43rd St S",1,0,0,0,1,N/A
2891494,"April 26, 2024",Virginia,Portsmouth,"30 block of Farragut St",1,0,0,0,0,N/A
2885631,"April 19, 2024","North Carolina",Hickory,"1000 block of Finger Bridge Rd",1,0,0,0,0,N/A
2883625,"April 17, 2024","South Carolina",Scranton,"1100 block of Clover Hill Rd",1,0,0,0,0,N/A
2883574,"April 16, 2024",Missouri,"Kansas City","7400 block of E 51st St",1,0,0,0,0,N/A
2879189,"April 13, 2024",Illinois,Chicago,"2021 W 52nd St",1,10,0,0,1,N/A
2877700,"April 12, 2024",Colorado,"Colorado Springs","3108 Lange Ter",1,0,1,0,0,N/A
2876926,"April 10, 2024",Missouri,"Kansas City","Flora Ave and E 33rd St",1,0,0,0,1,N/A
2876553,"April 10, 2024",Ohio,"Valley City","900 block of Marks Rd",1,0,0,0,0,N/A
2874025,"April 8, 2024",Minnesota,"Anoka (Ramsey)","17955 Roanoke St NW",2,0,1,0,0,N/A
2874165,"April 7, 2024",Tennessee,Memphis,"1900 block of Frisco Ave",1,0,0,0,0,N/A
2872920,"April 6, 2024",Pennsylvania,Philadelphia,"500 block of E Chelten Ave",1,0,0,0,0,N/A
2871351,"April 4, 2024",Washington,"Federal Way","178 SW Campus Dr",1,0,0,0,1,N/A
2868216,"April 1, 2024",Michigan,Newaygo,"W 68th St and Bingham Ave",1,0,0,0,0,N/A
2868345,"March 31, 2024",Oregon,Springfield,"70th St and Jessica Dr",1,0,1,0,0,N/A
2864562,"March 28, 2024",Pennsylvania,Allentown,"939 E Hamilton St",1,0,0,0,0,N/A
2865523,"March 28, 2024",Texas,"Knox City","SE 2nd St and S Ave E",1,0,0,0,0,N/A
2911575,"March 23, 2024",California,Clearlake,"14000 block of Uhl Ave",1,0,0,0,1,N/A
2859035,"March 21, 2024","Rhode Island",Warwick,"71 Frawley St",1,0,1,0,0,N/A
2858451,"March 20, 2024",Louisiana,"Baton Rouge","2212 69th Ave",1,0,0,0,0,N/A
2856896,"March 19, 2024",Texas,"San Antonio","7400 TX-151 Access Rd",1,0,1,0,0,N/A
2856490,"March 16, 2024","North Carolina",Chadbourn,"2089 Braswell Rd",1,0,0,0,0,N/A
2855436,"March 16, 2024",Illinois,Macomb,"900 block of N Charles St",1,0,1,0,0,N/A
2851184,"March 11, 2024",Florida,Lakeland,"1850 Cambridge Cove Cir",1,1,1,0,1,N/A
2851490,"March 11, 2024",Texas,Temple,"8402 Poison Oak Rd",1,0,0,0,0,N/A
2848565,"March 8, 2024",Georgia,Athens,"705 Spring Valley Rd",1,1,0,0,3,N/A
2845976,"March 5, 2024",Massachusetts,Worcester,"Lisbon St and Englewood Ave",2,0,0,0,2,N/A
2844790,"March 3, 2024","South Carolina",Beaufort,"325 Ambrose Run",1,0,0,0,1,N/A
2843293,"March 1, 2024",Tennessee,Chattanooga,"100 N Moore Rd",2,0,1,0,0,N/A
2841390,"February 28, 2024",Louisiana,Kenner,"823 27th St",1,0,1,0,0,N/A
2840798,"February 28, 2024",Maryland,"Hyattsville (Landover)","6900 block of Stansbury Ln",1,1,1,0,0,N/A
2840181,"February 27, 2024",Indiana,Indianapolis,"3700 block of N Dearborn St",1,0,0,0,0,N/A
2839800,"February 25, 2024",Tennessee,Clarksville,"Citadel Dr",1,0,0,0,0,N/A
2837301,"February 23, 2024","North Carolina",Lowgap,"Old Lowgap Rd",1,0,0,0,0,N/A
2835777,"February 21, 2024","North Carolina",Charlotte,"2347 Eastway Dr",1,0,0,0,0,N/A
2834029,"February 20, 2024",California,"Santa Clara","3707 Poinciana Dr",1,0,0,0,1,N/A
2833991,"February 20, 2024",Michigan,Detroit,"6000 block of Pennsylvania St",1,0,0,0,3,N/A
2834300,"February 19, 2024",Kansas,Wichita,"2550 S Oliver",1,2,0,0,3,N/A
2832891,"February 18, 2024",Wisconsin,Milwaukee,"7900 N 64th Ct",1,0,0,0,0,N/A
2833505,"February 18, 2024",Wisconsin,Middleton,"6300 block of Maywood Ave",2,1,1,0,0,N/A
2834556,"February 14, 2024",Oklahoma,Chouteau,N/A,1,0,0,0,0,N/A
2826150,"February 11, 2024",Mississippi,"Bogue Chitto",N/A,1,0,0,0,0,N/A
2826052,"February 11, 2024",Louisiana,Shreveport,"541 E Stoner Ave",1,1,0,0,3,N/A
2826874,"February 10, 2024",Georgia,Decatur,"2600 block of Habersham Dr",1,0,0,0,0,N/A
2826694,"February 10, 2024",Texas,Beaumont,"800 Landis Dr",1,0,1,0,0,N/A
2824799,"February 9, 2024",Nevada,Reno,"9755 Silver Sky Pkwy",2,0,0,0,1,N/A
2823884,"February 8, 2024",Maryland,Hyattsville,"1427 Kanawha St",1,1,0,0,6,N/A
2819211,"February 2, 2024","North Carolina",Greenville,"209 Beech St",1,0,0,0,0,N/A
2813408,"January 27, 2024",Indiana,"Fort Wayne","2900 block of Shawnee Dr",1,0,0,0,0,N/A
2811783,"January 26, 2024",Indiana,"Fort Wayne","4700 block of Holton Ave",1,0,0,0,0,N/A
2810088,"January 23, 2024",Illinois,Chicago,"11843 S La Salle St",1,0,0,0,0,N/A
2808694,"January 22, 2024",Kentucky,Covington,"2509 Warren St",1,0,0,0,0,N/A
2808632,"January 20, 2024","South Carolina",Dillon,"Ruby Ct",1,0,0,0,0,N/A
2804538,"January 17, 2024","New Jersey",Union,"1329 Lincrest Ter",3,0,1,0,0,N/A
2801622,"January 14, 2024","North Carolina","Pink Hill","5500 block of Murphy Rd",1,0,0,0,0,N/A
2802994,"January 14, 2024",Missouri,Eldon,"600 block of N Mill St",1,0,0,0,0,N/A
2801998,"January 14, 2024",Louisiana,Gonzales,"42421 E Hwy 30",2,0,0,0,1,N/A
2804368,"January 14, 2024",Tennessee,Dayton,"Upper Fine Ln",1,0,0,0,1,N/A
2800814,"January 13, 2024",Kentucky,Louisville,"800 block of S 37th St",1,0,0,0,0,N/A
2800888,"January 13, 2024",Colorado,Phippsburg,"21000 block of 4th Ave",2,0,1,0,0,N/A
2800844,"January 13, 2024",Texas,Richmond,"17006 Cory Cornel Ln",4,0,1,0,0,N/A
2799872,"January 12, 2024",Tennessee,Memphis,"1300 block of Walnut Hall Ct",1,0,0,0,0,N/A
2804687,"January 11, 2024",Colorado,Parker,"11079 Blackwolf Dr",2,0,1,0,0,N/A
2798783,"January 10, 2024",Texas,Dallas,"2100 block of N Fitzhugh Ave",1,0,0,0,0,N/A
2796864,"January 7, 2024",Alabama,Bessemer,"500 block of 7th Ave N",1,1,0,0,4,N/A
2801114,"January 7, 2024",Maryland,"Upper Marlboro (Largo)","1200 block of Mercantile Ln",1,0,1,0,0,N/A
2797099,"January 7, 2024",Michigan,Detroit,"Beaconsfield St and Courville St",1,0,0,0,0,N/A
2794194,"January 4, 2024",Iowa,Perry,"1200 18th St",2,5,1,0,0,N/A
2793951,"January 2, 2024",Alabama,Gadsden,"230 Glenn Gap Rd",2,0,0,0,1,N/A
2791937,"December 31, 2023",Georgia,"Atlanta (East Point)","1022 Calhoun Ave",1,0,0,0,0,N/A
2791280,"December 31, 2023",Tennessee,Memphis,"5800 block of Edgewater Cove",1,0,0,0,0,N/A
2791440,"December 30, 2023",California,Sacramento,"4700 block of Greenholme Dr",1,0,0,0,0,N/A
2790471,"December 29, 2023",Pennsylvania,Allentown,"100 block of Chestnut St",2,1,0,0,1,N/A
2789933,"December 29, 2023","New York","New City","10 Clydesdale Ct",3,0,1,0,0,N/A
2789408,"December 28, 2023",California,"Long Beach","3429 Adriatic Ave",1,0,1,0,0,N/A
2786775,"December 24, 2023",Mississippi,"Friars Point",N/A,1,0,0,0,0,N/A
2783884,"December 21, 2023",Alabama,Birmingham,"7500 block of 2nd Ave N",1,0,0,0,0,N/A
2784667,"December 21, 2023","South Carolina",Belton,"Cherokee Rd",1,0,1,0,0,N/A
2782848,"December 19, 2023","North Carolina",Fayetteville,"2200 block of Nicky Ave",1,1,0,0,0,N/A
2824895,"December 19, 2023",Colorado,"Colorado Springs","5300 block of Palomino Ranch Point",2,0,0,0,1,N/A
2780874,"December 17, 2023",Maryland,Baltimore,"6001 Park Heights Ave",1,0,0,0,1,N/A
2780296,"December 16, 2023",Tennessee,Memphis,"2400 block of Wellons Ave",1,0,0,0,0,N/A
2780137,"December 15, 2023",California,Lancaster,"44600 block of Sierra Hwy",1,0,0,0,1,N/A
2777945,"December 13, 2023",Wisconsin,Milwaukee,"3900 block of W Hampton Ave",1,0,0,0,1,N/A
2778224,"December 12, 2023",Indiana,Madison,"1623 E Telegraph Hill Rd",3,0,1,0,0,N/A
2777246,"December 12, 2023",Virginia,Hampton,"507 Marcella Rd",1,0,0,0,0,N/A
2775971,"December 11, 2023",Nevada,"Las Vegas","7545 Oso Blanca Rd",3,1,1,0,0,N/A
2775424,"December 10, 2023",Maryland,"Upper Marlboro","1221 Mercantile Ln",1,0,1,0,0,N/A
2775670,"December 10, 2023",Tennessee,Memphis,"4117 Bona Terra St",1,0,0,0,0,N/A
2775064,"December 9, 2023",Virginia,Richmond,"2800 block of Fairfield Ave",1,0,0,0,1,N/A
2774802,"December 9, 2023",Michigan,Detroit,"16500 block of Greenfield Rd",1,0,0,0,0,N/A
2772393,"December 6, 2023","West Virginia",Bluefield,"261 New Hope-Ceres Rd",1,2,1,0,0,N/A
2771545,"December 5, 2023",Alabama,Mobile,"1152 Rhett Dr",1,0,0,0,1,N/A
2771530,"December 4, 2023",Indiana,Merrillville,"3114 W 79th Pl",1,0,0,0,0,N/A
2769819,"December 3, 2023",Texas,Dallas,"9700 block of Royce Dr",4,1,1,0,0,N/A
2770496,"December 2, 2023",Mississippi,Ovett,"Alex Knight Rd",1,0,0,0,0,N/A
2765581,"November 26, 2023",Washington,"Medical Lake","1000 block of S Prentis St",1,0,0,1,1,N/A
2763790,"November 25, 2023",Florida,"Fort Lauderdale (Tamarac)","3873 W Commercial Blvd",1,0,0,0,0,N/A
2763882,"November 24, 2023","South Carolina",Cameron,"1121 Whisperwood Rd",1,0,0,0,0,N/A
2763335,"November 23, 2023",Nebraska,Omaha,"1112 N 31st Ave",1,0,0,0,1,N/A
2761511,"November 20, 2023",Alaska,Wasilla,N/A,2,0,1,0,0,N/A
2760556,"November 19, 2023",Ohio,Lorain,"129 E 9th St",3,0,1,0,0,N/A
2758410,"November 17, 2023",Indiana,Gary,"2100 block of Georgia St",1,0,0,0,0,N/A
2758027,"November 16, 2023",Washington,Spokane,"2609 W Woodside Ave",2,0,1,0,0,N/A
2755848,"November 14, 2023",Florida,"Fort Lauderdale (Lauderhill)","5436 NW 19th St",1,0,0,0,0,N/A
