"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2667217,"July 30, 2023",Ohio,Cleveland,"3495 E 98th St",1,0,0,0,0,N/A
2667403,"July 30, 2023",Alabama,Prattville,N/A,1,0,0,0,0,N/A
2667635,"July 30, 2023",Tennessee,Nashville,"3400 block of Meadowlake Terrace",1,0,0,0,0,N/A
2664700,"July 27, 2023",Pennsylvania,Philadelphia,"1626 N 29th St",1,0,0,0,0,N/A
2664480,"July 26, 2023",Alabama,Wetumpka,N/A,1,0,0,0,0,N/A
2663767,"July 25, 2023","North Carolina",Fayetteville,"3300 block of Mercedes Dr",1,0,0,0,1,N/A
2662538,"July 24, 2023",Wisconsin,Milwaukee,"6412 N 76th St",1,0,0,0,1,N/A
2659174,"July 20, 2023",Louisiana,"New Orleans","7001 Martin Dr",1,0,0,0,0,N/A
2656519,"July 17, 2023",California,Fallbrook,"1105 S Stagecoach Ln",1,0,0,0,0,N/A
2648657,"July 9, 2023",Nevada,"Las Vegas","5370 E Craig Rd",1,0,0,0,0,N/A
2646965,"July 7, 2023",Texas,Houston,"2205 Hayes Rd",1,0,0,0,0,N/A
2649946,"July 6, 2023",Georgia,Atlanta,N/A,1,0,0,0,1,N/A
2644622,"July 5, 2023",Indiana,"Indianapolis (Cumberland)","600 block of Woodlark Dr",1,0,0,0,0,N/A
2641997,"July 2, 2023",Texas,Dallas,"8000 block of Rothington Rd",1,0,0,0,0,N/A
2639419,"June 30, 2023",Alabama,Birmingham,"2615 Tempest Dr SW",1,0,0,0,0,N/A
2638533,"June 29, 2023","South Carolina",Summerville,"Barberry St",1,0,0,0,0,N/A
2635956,"June 26, 2023","South Carolina",Columbia,"1200 block of Rabon Pond Dr",1,0,0,0,0,N/A
2631010,"June 19, 2023",Texas,"Fort Worth","5500 block of Brentwood Stair Rd",1,0,0,0,0,N/A
2630184,"June 19, 2023",Kentucky,Mckee,"Coal Rd",1,0,0,0,0,N/A
2627649,"June 17, 2023",Virginia,Petersburg,"200 block of Juniper Rd",1,0,0,0,0,N/A
2627081,"June 16, 2023",Ohio,Norwalk,"Woodlawn Ave",1,0,0,0,0,N/A
2627186,"June 16, 2023",Iowa,Lohrville,"500 Maple St",1,0,0,0,0,N/A
2626288,"June 14, 2023","New Jersey",Trenton,"1300 block of Princeton Ave",1,0,0,0,0,N/A
2622674,"June 11, 2023",Michigan,Howell,"1902 Oak Squire Ln",1,0,0,0,0,N/A
2618310,"June 3, 2023",Georgia,"Atlanta (East Point)","E Washington Ave",1,0,0,0,0,N/A
2615598,"June 3, 2023",Tennessee,Collierville,"712 W Poplar Ave",1,0,0,0,0,N/A
2613908,"June 1, 2023",Missouri,"Saint Louis","3100 block of Brantner Pl",1,0,0,0,0,N/A
2613423,"May 31, 2023",Illinois,"River Grove","2400 block of West St",1,0,0,0,0,N/A
2611541,"May 29, 2023",Georgia,Grovetown,"4105 Sterlington Dr",1,0,0,0,0,N/A
2669900,"May 29, 2023",Arkansas,"Hot Springs National Park (Hot Springs)","200 Springwood Rd",1,0,0,0,1,N/A
2609673,"May 27, 2023",Florida,"Pompano Beach","4020 NE 5th Ave",1,0,0,0,0,N/A
2609099,"May 26, 2023","South Carolina",Dillon,"Mt Calvary Road",1,0,0,0,0,N/A
2608769,"May 25, 2023",Illinois,Matteson,"800 block of Campus Ave",1,1,0,0,1,N/A
2603082,"May 19, 2023",Michigan,"Grand Rapids (Kentwood)","2700 Mariner Dr SE",1,0,0,0,0,N/A
2598115,"May 14, 2023",Tennessee,Memphis,"52 E Biscayne Rd",1,0,0,0,0,N/A
2596883,"May 12, 2023",Indiana,Indianapolis,"1355 N Kealing Ave",1,0,0,0,0,N/A
2582578,"April 27, 2023",Texas,"San Antonio","9900 block of Kents Store",1,0,0,0,0,N/A
2582593,"April 26, 2023",Georgia,Lagrange,"1200 Whitesville Rd",1,0,0,0,0,N/A
2583511,"April 26, 2023",California,Salinas,N/A,1,0,0,0,0,N/A
2579517,"April 22, 2023",Texas,"Wichita Falls","2800 block of Featherston Ave",1,0,0,0,1,N/A
2578015,"April 20, 2023",Louisiana,"Ville Platte","933 N Reed St",1,0,0,0,0,N/A
2573624,"April 16, 2023",Indiana,Indianapolis,"10223 John Jay Dr",1,0,0,0,0,N/A
2571903,"April 14, 2023","North Carolina",Charlotte,"2500 block of O'Hara Dr",1,0,0,0,1,N/A
2567849,"April 8, 2023","North Carolina",Fairmont,"Powell St",1,0,0,0,0,N/A
2566582,"April 6, 2023",Virginia,"Newport News","1200 block of 26th St",1,0,0,0,0,N/A
2566147,"April 6, 2023",Illinois,"Calumet City","200 block of Paxton Ave",1,0,0,0,0,N/A
2565269,"April 5, 2023",Missouri,"Kansas City","4500 block of Agnes Ave",1,0,0,0,0,N/A
2564007,"April 4, 2023",Texas,Arlington,"5300 block of Pocassett Dr",1,0,0,0,0,N/A
2563734,"April 3, 2023",Virginia,Portsmouth,"2500 block of Ash St",1,0,0,0,0,N/A
2560748,"March 30, 2023",Ohio,Hamilton,"900 block of Park Ave",1,0,0,0,0,N/A
2557515,"March 28, 2023",Indiana,Lafayette,"2905 Westchester Ln W",1,0,0,0,0,N/A
2986063,"March 15, 2023",Alabama,"Phil Campbell",N/A,1,0,0,0,0,N/A
2544687,"March 12, 2023",Texas,Houston,"9955 Bammel North Houston Rd",1,0,0,0,0,N/A
2543932,"March 11, 2023",Ohio,Cleveland,"3191 W 30th St",1,0,0,0,2,N/A
2539682,"March 4, 2023",Alabama,Russellville,"Gravel Hill Rd",1,0,0,0,0,N/A
2534832,"February 26, 2023",Tennessee,Antioch,"Bell Rd",1,0,0,0,0,N/A
2532028,"February 22, 2023",Louisiana,Raceland,"2000 block of LA-182",1,0,0,0,0,N/A
2530914,"February 21, 2023",Wisconsin,Milwaukee,"900 block of S 29th St",1,0,0,0,0,N/A
2531870,"February 21, 2023",Pennsylvania,Allentown,"600 block of N Front St",1,0,0,0,0,N/A
2530778,"February 20, 2023",Mississippi,"Calhoun City","County Road 361",1,0,0,0,0,N/A
2526586,"February 15, 2023",Florida,Deland,"2440 Nectarine Rd",1,0,0,0,0,N/A
2521751,"February 7, 2023",Indiana,Portage,"100 block of Coral Ave",1,0,0,0,0,N/A
2517432,"February 3, 2023",Texas,Wharton,N/A,1,0,0,0,0,N/A
2516747,"February 1, 2023",Tennessee,Memphis,"4670 Chancellor Cove",1,0,0,0,1,N/A
2506527,"January 19, 2023",Louisiana,Jennings,"Gallup St",1,0,0,0,0,N/A
2492895,"January 1, 2023",Illinois,Chicago,"9400 block of S Wallace St",1,0,0,0,0,N/A
2493027,"January 1, 2023",Texas,"Corpus Christi","6602 Everhart Rd",1,0,0,0,2,N/A
2492705,"January 1, 2023","North Carolina",Charlotte,"900 block of Moretz Ave",1,0,0,0,0,N/A
2492990,"December 31, 2022",Louisiana,Shreveport,"Morningside Dr and Fairy Ave",1,1,0,0,0,N/A
2490677,"December 29, 2022",Tennessee,Cleveland,"Michigan Ave",1,0,0,0,0,N/A
2489451,"December 27, 2022",Pennsylvania,Allentown,"600 block of N Front St",1,0,0,0,0,N/A
2488004,"December 24, 2022",Missouri,"Kansas City","7800 block of James A Reed Rd",1,0,0,0,0,N/A
2484522,"December 19, 2022","South Carolina",Hopkins,"1000 block of Weston Rd",1,0,0,0,0,N/A
2789466,"December 3, 2022",Texas,Houston,"4905 Denmark St",1,0,0,0,0,N/A
2469733,"November 28, 2022",Kansas,"Kansas City","3600 block of N 123rd St",1,0,0,0,0,N/A
2570712,"November 27, 2022",Texas,Pasadena,"2300 block of Red Bluff Rd",1,0,0,0,0,N/A
2470805,"November 24, 2022","West Virginia","Pocahontas (county)",N/A,1,0,0,0,0,N/A
2464247,"November 20, 2022",Wisconsin,Berlin,N/A,1,0,0,0,0,N/A
2470982,"November 20, 2022",Illinois,Rockford,N/A,1,0,0,0,1,N/A
2461655,"November 17, 2022",Utah,"Salt Lake City (Taylorsville)","1680 W Thornhill Dr",1,0,0,0,0,N/A
2459644,"November 14, 2022",Indiana,Muncie,"1523 S Burlington Dr",1,0,0,0,0,N/A
2457463,"November 10, 2022",Florida,Miami,"665 Ives Dairy Rd",1,0,0,0,0,N/A
2454256,"November 5, 2022",Georgia,Calhoun,"Neal St",1,0,0,0,0,N/A
2451722,"November 2, 2022","North Carolina",Charlotte,"1900 Charleston Pl",1,0,0,0,0,N/A
2449307,"October 31, 2022",Michigan,Saginaw,"2780 Williamson Rd",1,0,0,0,0,N/A
2451395,"October 29, 2022",Florida,Holiday,US-19,1,0,0,0,1,N/A
2446485,"October 26, 2022",Illinois,Chicago,"2600 block of W Potomac Ave",1,0,0,0,2,N/A
2444759,"October 24, 2022",Illinois,Chicago,"3600 block of S Rhodes Ave",1,0,0,0,1,N/A
2444573,"October 24, 2022",Texas,Houston,"5535 Timber Creek Pl",1,0,0,0,0,N/A
2443735,"October 23, 2022",Ohio,Cincinnati,"6120 Roe St",1,0,0,0,0,N/A
2440698,"October 18, 2022",Pennsylvania,Lancaster,"529 Woodward St",1,0,0,0,0,N/A
2439460,"October 17, 2022",Wisconsin,"Green Bay","1600 block of Amy St",1,0,0,0,0,N/A
2438918,"October 16, 2022","North Carolina",Benson,"901 W Watson Rd",1,0,0,0,0,N/A
2436296,"October 12, 2022",Mississippi,Jackson,"2010 Chadwick Dr",1,0,0,0,0,N/A
2439761,"October 12, 2022",Kentucky,Redfox,"325 Hale Branch Rd",1,0,0,0,0,N/A
2434598,"October 10, 2022",Missouri,"Saint Louis","3619 S Kingshighway Blvd",1,0,0,0,0,N/A
2440387,"October 9, 2022",Georgia,Decatur,"Glen Hollow Cir",1,0,0,0,1,N/A
2430399,"October 4, 2022",Arkansas,"Little Rock","11700 block of Doe Run Dr",1,0,0,0,0,N/A
2426766,"September 28, 2022",Minnesota,"Minneapolis (Brooklyn Park)","7800 block of Tessman Dr",1,0,0,0,0,N/A
2424304,"September 25, 2022",Virginia,Suffolk,"200 block of Pine St",1,0,0,0,1,N/A
2424013,"September 25, 2022",Ohio,"Saint Clairsville","139 N Market St",1,0,0,0,0,N/A
2421053,"September 21, 2022","South Carolina",Spartanburg,"4700 block of S Pine St",1,0,0,0,0,N/A
2415724,"September 14, 2022",Ohio,"Beachwood (Warrensville Heights)","4000 block of Clarkwood Pkwy",1,0,0,0,0,N/A
2413777,"September 13, 2022",Michigan,Detroit,"8800 block of Heyden St",1,0,0,0,0,N/A
2407282,"September 4, 2022",Indiana,Evansville,"1856 S Garvin St",1,0,0,0,0,N/A
2402876,"August 31, 2022",Missouri,"Saint Louis","956 Melvin Dr",1,0,0,0,0,N/A
2401464,"August 28, 2022",Hawaii,Hawi,"55-3478 Akoni Pule Hwy",1,0,0,0,0,N/A
2397706,"August 24, 2022",Florida,Gainesville,"5200 NE 39th Ave",1,0,0,0,0,N/A
2395161,"August 22, 2022",Michigan,Detroit,"Oakfield Ave and St Martins Ave",1,0,0,0,0,N/A
2396611,"August 17, 2022",Indiana,"Crown Point","3885 Brookside Dr",1,0,0,0,0,N/A
2388749,"August 15, 2022",Tennessee,Smyrna,"110 Sam Ridley Pkwy E",1,0,0,0,0,N/A
2386529,"August 12, 2022","North Dakota",Williston,N/A,1,0,0,0,0,N/A
2384050,"August 10, 2022",Virginia,Portsmouth,"2800 block of Deep Creek Blvd",1,0,0,0,1,N/A
2384523,"August 9, 2022",Texas,Granbury,"100 block of Abbey Park Ct",1,0,0,0,1,N/A
2381412,"August 7, 2022",Georgia,Atlanta,"I-85 and N Druid Hills Rd",1,0,0,0,0,N/A
2381104,"August 6, 2022",Maryland,Baltimore,"600 block of Linnard St",1,0,0,0,0,N/A
2382461,"August 6, 2022",Mississippi,Macon,"East St",1,0,0,0,0,N/A
2370647,"July 26, 2022",Indiana,Muncie,"2810 S Monroe St",1,0,0,0,0,N/A
2366931,"July 22, 2022",Florida,"Saint Petersburg","5800 Lynn Lake Dr S",1,0,0,0,0,N/A
2623569,"July 20, 2022",Missouri,Greenfield,"74 Route H",1,0,0,0,0,N/A
2364633,"July 17, 2022",Indiana,Kouts,"105 W Daumer Rd",1,0,0,0,0,N/A
2360449,"July 15, 2022",Wisconsin,Milwaukee,"N 13th St and W Ring St",1,0,0,0,0,N/A
2359835,"July 14, 2022",Arkansas,"Pine Bluff","27113 Shannon Valley Rd",1,0,0,0,0,N/A
2358335,"July 11, 2022",Oklahoma,Guthrie,"E Co Rd 76 and N Westminster Rd",1,0,0,0,0,N/A
2354749,"July 8, 2022",Louisiana,"Baton Rouge","7400 block of Prescott Rd",1,0,0,0,0,N/A
2348347,"July 3, 2022",Iowa,Coralville,"929 Boston Way",1,0,0,0,0,N/A
2346865,"July 2, 2022",Virginia,Petersburg,"120 Perry St",1,1,0,1,3,N/A
2345628,"July 1, 2022",Wisconsin,Milwaukee,"1134 N 20th St",1,0,0,0,0,N/A
2345108,"June 30, 2022",Missouri,"Saint Louis","10400 block of Olney Dr",1,0,0,0,0,N/A
2343957,"June 28, 2022",Texas,"Fort Worth","100 block of Woodie Way",1,0,0,0,0,N/A
2342174,"June 27, 2022",Kentucky,Louisville,"4700 block of E Pages Ln",1,0,0,0,0,N/A
2340972,"June 26, 2022",Texas,Dallas,"3500 block of Munger Ave",1,0,0,0,0,N/A
2341383,"June 26, 2022",Florida,Pensacola,"3114 Doctor MLK Jr Dr",1,1,0,0,0,N/A
2340309,"June 25, 2022","North Carolina",Charlotte,"7100 block of Wallace Rd",1,0,0,1,0,N/A
2337574,"June 22, 2022",Tennessee,Germantown,"2900 block of S Germantown Rd",1,0,0,0,2,N/A
2337547,"June 22, 2022",Louisiana,"New Orleans","8600 block of Apple St",1,0,0,0,0,N/A
2325947,"June 8, 2022",Ohio,Dayton,"700 block of Goodlow Ave",1,0,0,0,0,N/A
2325298,"June 8, 2022",Texas,Beaumont,"400 block of E Lucas Dr",1,0,0,0,0,N/A
2322582,"June 6, 2022",Ohio,Cleveland,"1148 E 77th St",1,0,0,0,1,N/A
2321188,"June 4, 2022",Michigan,Detroit,"20290 block of Goulburn Ave",1,0,0,0,2,N/A
2322579,"May 26, 2022",Florida,Orlando,"Tobie Ct",1,0,0,0,1,N/A
2314313,"May 23, 2022",Georgia,Moultrie,"600 block of 3rd St SW",1,0,0,0,0,N/A
2307608,"May 20, 2022","North Carolina","Roanoke Rapids","100 block of Delta Dr",1,0,0,0,0,N/A
2303670,"May 16, 2022","New York",Bronx,"995 Westchester Ave",1,0,0,0,1,N/A
2304173,"May 16, 2022",Iowa,Ankeny,"NE 5th St and NE Delaware Ave",1,0,0,0,0,N/A
2300193,"May 11, 2022",Texas,Waco,"3501 Alta Vista Dr",1,0,0,0,0,N/A
2296002,"May 5, 2022",Alabama,Dutton,AL-40,1,0,0,0,0,N/A
2295738,"May 5, 2022",Texas,Dallas,"2500 block of Fatima Ave",1,0,0,0,1,N/A
2292748,"May 2, 2022",Texas,Katy,"22300 block of Guston Hall Ln",1,0,0,0,1,N/A
2291798,"April 30, 2022",Indiana,"South Bend","1000 block of Woodbine Way",1,0,0,0,0,N/A
2288433,"April 26, 2022",Louisiana,"New Orleans","400 block of Burgundy St",1,0,0,0,0,N/A
2286385,"April 24, 2022","South Carolina",Scranton,"396 S Glendale School Rd",1,0,0,0,2,N/A
2285738,"April 23, 2022",Louisiana,Lafayette,"1300 block of NE Evangeline Thwy",1,0,0,0,0,N/A
2282234,"April 18, 2022",Minnesota,Lynd,N/A,1,0,0,0,0,N/A
2281849,"April 17, 2022",Colorado,Denver,"1700 block of S Pecos St",1,0,0,0,0,N/A
2280526,"April 15, 2022",Minnesota,Minneapolis,"341 Hennepin Ave",1,0,0,0,0,N/A
2280916,"April 15, 2022",Ohio,"Cleveland (South Euclid)","Wrenford Rd and Bexley Blvd",1,0,0,0,0,N/A
2278104,"April 13, 2022",Nevada,Henderson,"103 Sicily Hills Ct",1,0,0,0,1,N/A
2278012,"April 12, 2022",Louisiana,"Baton Rouge","5100 block of Fairfields Ave",1,0,0,0,3,N/A
2276006,"April 10, 2022",Colorado,"Fort Collins","1200 block of E Lincoln Ave",1,0,0,0,2,N/A
2273835,"April 8, 2022",Georgia,"Stone Mountain","3800 block of Wood Path Dr",1,0,0,0,0,N/A
2274050,"April 8, 2022",Ohio,Vinton,"26000 block of Price Strong Rd",1,0,0,0,0,N/A
2271766,"April 5, 2022",Mississippi,"Bay Saint Louis","E Madison St",1,0,0,0,0,N/A
2271185,"April 5, 2022",Pennsylvania,Chester,"916 Kerlin St",1,0,0,0,0,N/A
2270300,"April 3, 2022",Florida,Jacksonville,"Crimson Leaf Ln",1,0,0,0,1,N/A
2268578,"April 1, 2022",Louisiana,Shreveport,"2800 block of Morningside Dr",1,1,0,0,0,N/A
2266832,"March 29, 2022",Missouri,"Saint Louis","5600 block of Summit Place",1,0,0,0,0,N/A
2265633,"March 28, 2022",Georgia,Atlanta,"1496 Bouldercrest Rd",1,0,0,0,0,N/A
2264686,"March 28, 2022",Texas,Dallas,"9500 block of Timberleaf Dr",1,0,0,0,1,N/A
2265089,"March 27, 2022",Tennessee,Memphis,"1265 Wesley Dr",1,0,0,0,0,N/A
2262573,"March 24, 2022",Ohio,Akron,"Dayton Pl and Dayton St",1,0,0,0,0,N/A
2261209,"March 23, 2022",Tennessee,Talbott,"414 English Dr",1,0,0,0,0,N/A
2260829,"March 22, 2022",Ohio,Cleveland,"4000 block of W 49th St",1,0,0,0,0,N/A
2254521,"March 15, 2022",Texas,Lubbock,"3600 block of Lehigh St",1,0,0,0,1,N/A
2254381,"March 14, 2022",Tennessee,Ripley,"College St and Maple Ave",1,0,0,0,0,N/A
2252244,"March 12, 2022",Pennsylvania,Philadelphia,"300 block of E Ashmead St",1,0,0,0,0,N/A
2253591,"March 12, 2022",Illinois,Springfield,"700 block of W Monroe St",1,0,0,0,0,N/A
2253196,"March 12, 2022",Illinois,Dolton,"1000 Sibley Blvd",1,0,0,0,0,N/A
2243899,"February 28, 2022",Pennsylvania,Coatesville,"367 E Chestnut St",1,0,0,0,2,N/A
2243381,"February 27, 2022",Georgia,Lithonia,"3045 Panola Rd",1,0,0,0,0,N/A
2239050,"February 19, 2022",Ohio,Lima,"1300 block of W Wayne St",1,0,0,0,0,N/A
2234293,"February 14, 2022",Texas,Houston,"2900 Woodridge Dr",1,0,0,0,1,N/A
2227615,"February 5, 2022",Texas,"Port Arthur","1100 block of 8th Ave",1,0,0,0,0,N/A
2226010,"February 3, 2022",Georgia,Griffin,"1110 W Poplar St",1,0,0,0,1,N/A
2224250,"February 1, 2022",Georgia,Columbus,"4200 block of Green Ridge Dr",1,0,0,0,0,N/A
2223090,"January 30, 2022",Texas,"San Antonio","3536 West Ave",0,1,0,0,0,N/A
2222988,"January 29, 2022",Louisiana,"Westwego (Bridge City)","900 block of Stillwell Ln",1,0,0,0,0,N/A
2482435,"January 15, 2022",Oklahoma,"Oklahoma City","717 Santa Rosa Dr",1,0,0,0,0,N/A
2212218,"January 15, 2022",Wisconsin,Milwaukee,"1803 W Highland Ave",1,0,0,0,1,N/A
2210266,"January 12, 2022",Florida,"Panama City","5000 block of E 7th St",1,0,0,0,0,N/A
2210511,"January 12, 2022",Tennessee,Memphis,"2115 Clayton Ave",1,0,0,0,0,N/A
2209838,"January 12, 2022",Arizona,Phoenix,"19th Ave and Thunderbird Rd",1,0,0,0,0,N/A
2210478,"January 12, 2022",Georgia,Atlanta,"833 Harwell Rd NW",1,0,0,0,0,N/A
2209185,"January 11, 2022",Alabama,"Bessemer (Hueytown)","1400 block of 26th Ave",1,0,0,0,0,N/A
2489406,"January 3, 2022",Arkansas,Jonesboro,"1600 block of Ethel St",1,0,0,0,0,N/A
2196844,"December 25, 2021","North Carolina",Hendersonville,"Spicer Cove Rd",1,0,0,0,0,N/A
2196475,"December 24, 2021",Missouri,Independence,"500 block of S Glenwood Ave",1,0,0,0,0,N/A
2195175,"December 22, 2021",Louisiana,Jeanerette,"1400 block of Main St",1,0,0,0,0,N/A
2193960,"December 20, 2021",Washington,Puyallup,"10800 block of 58th Avenue Ct E",1,0,0,0,0,N/A
2190929,"December 11, 2021",Georgia,"Jasper (county)",N/A,1,0,0,0,0,N/A
2186328,"December 8, 2021","New Mexico","Rio Rancho","5748 Sandoval Dr NE",1,0,0,0,0,N/A
2183286,"December 5, 2021",Georgia,Savannah,"100 block of E 64th St",1,0,0,0,0,N/A
2182488,"December 4, 2021",Washington,"Granite Falls","8600 block of WA-92",1,0,0,0,0,N/A
2183429,"December 3, 2021","South Carolina","Port Royal","1650 Ribaut Rd",1,0,0,0,0,N/A
2179980,"December 1, 2021",Georgia,Columbus,"2500 block of Schaul St",1,0,0,0,0,N/A
2178901,"November 30, 2021",Virginia,Covington,"1600 block of E Dolly Ann Dr",1,0,0,0,0,N/A
2176729,"November 27, 2021",Texas,Hallsville,"2100 block of Young Rd",1,0,0,0,0,N/A
2175762,"November 25, 2021",Minnesota,"Minneapolis (Brooklyn Park)","8000 block of Florida Ave",1,0,0,0,1,N/A
2176170,"November 25, 2021",Georgia,Atlanta,"4555 Washington Rd",1,0,0,0,0,N/A
2175125,"November 25, 2021",Pennsylvania,Bally,"8500 block of Chestnut St",1,0,0,0,0,N/A
2174401,"November 24, 2021","District of Columbia",Washington,"2320 Chester St SE",1,0,0,0,0,N/A
2173281,"November 22, 2021",Pennsylvania,Pittsburgh,"100 block of Prescott Dr",1,0,0,0,1,N/A
2173053,"November 22, 2021",Pennsylvania,Pittsburgh,"500 block of N Negley Ave",1,0,0,0,0,N/A
2172398,"November 21, 2021",Kentucky,Shelbyville,"72 Zelkova Dr",1,0,0,0,0,N/A
2172458,"November 20, 2021",Missouri,"Saint Louis","1400 block of Castle Ln",1,0,0,0,0,N/A
2165859,"November 13, 2021",Alabama,Mobile,"1200 block of Alba St",1,0,0,0,0,N/A
2166371,"November 13, 2021",Georgia,Atlanta,"2060 Alison Court SW",1,0,0,0,1,N/A
2167270,"November 13, 2021",Georgia,Nashville,"300 block of JD Nichols Rd",1,1,0,0,0,N/A
2161546,"November 7, 2021","South Carolina",Greenville,"Staunton Bridge Rd",1,1,0,0,1,N/A
2156847,"November 1, 2021",Tennessee,Nashville,"2071 Oakwood Ave",1,0,0,0,0,N/A
2241941,"October 29, 2021",Virginia,"Newport News",N/A,1,0,0,0,0,N/A
2154648,"October 29, 2021","South Carolina",Columbia,"2400 block of Blue Ridge Terrace",1,0,0,0,0,N/A
2153114,"October 28, 2021",Texas,Houston,"8301 Willow Pl Dr N",1,0,0,0,0,N/A
2152151,"October 26, 2021",Alabama,Greensboro,"Balsa Ave",1,0,0,0,0,N/A
2151242,"October 25, 2021",Ohio,Canton,"1600 block of Royal Ave NE",1,0,0,0,0,N/A
2150576,"October 25, 2021",Tennessee,Cleveland,"Hancock Rd NE",1,0,0,0,0,N/A
2145183,"October 18, 2021",Texas,Elsa,"200 block of Begonia St",1,0,0,0,0,N/A
2142565,"October 16, 2021","South Carolina",Greenville,"3125 White Horse Rd",1,0,0,0,0,N/A
2136751,"October 9, 2021",Missouri,Independence,"1200 block of N Liberty St",1,0,0,0,0,N/A
2135002,"October 7, 2021",Florida,Jacksonville,"7000 block of Linda Dr",1,0,0,0,0,N/A
2128369,"September 28, 2021",Wisconsin,"Madison (Fitchburg)","5100 block of Curry Ct",1,0,0,0,1,N/A
2123099,"September 22, 2021",Texas,Waco,"1725 N Martin Luther King Blvd",1,0,0,0,0,N/A
2118593,"September 17, 2021",Kansas,Lawrence,"1500 block of Wedgewood Dr",1,0,0,0,1,N/A
2113166,"September 10, 2021",Georgia,Macon,"3401 Houston Ave",1,0,0,0,0,N/A
2117048,"September 9, 2021",Illinois,Polo,"300 block of Franklin Rd",1,0,0,0,0,N/A
2107882,"September 3, 2021","North Carolina","Winston Salem (Winston-salem)","100 Block of Martindale Rd",1,0,0,0,1,N/A
2107195,"September 3, 2021",Arizona,"Casa Grande","351 N Peart Rd",1,0,0,0,0,N/A
3072304,"September 1, 2021",California,"Yuba City",N/A,1,0,0,0,0,N/A
2107176,"September 1, 2021",Michigan,Roseville,"20000 block of Twelve Mile Rd",1,0,0,0,0,N/A
2104404,"August 29, 2021","New Jersey",Newark,"100 block of Schuyler Ave",1,0,0,0,0,N/A
2101870,"August 27, 2021",Tennessee,Memphis,"3513 Boxtown Rd",1,0,0,0,0,N/A
2101524,"August 27, 2021",Tennessee,Memphis,"1300 block of Timothy Dr",1,0,0,0,1,N/A
2101044,"August 26, 2021",Mississippi,Canton,"Franklin St and Canal St",2,1,0,0,0,N/A
2099712,"August 24, 2021","New Mexico",Clovis,"1051 NM-311",1,0,0,0,0,N/A
2100249,"August 24, 2021",Louisiana,Arcadia,N/A,1,0,0,0,0,N/A
2098732,"August 23, 2021",Georgia,Albany,"2500 block of Hilltop Dr",1,0,0,0,0,N/A
2089933,"August 13, 2021",Minnesota,Bena,N/A,1,0,0,0,0,N/A
2089812,"August 11, 2021",Florida,"Altamonte Springs","497 Spanish Trace Dr",1,0,0,0,0,N/A
2086576,"August 8, 2021","North Carolina",Gastonia,"610 W Fifth Ave",1,0,0,0,0,N/A
2083541,"August 5, 2021",Illinois,Chicago,"6400 block of S Carpenter Ave",1,0,0,0,0,N/A
2082997,"August 4, 2021",Ohio,Dayton,"1000 block of Randolph St",1,0,0,0,0,N/A
2081842,"August 3, 2021",Texas,Groveton,N/A,1,0,0,0,0,N/A
2081610,"August 2, 2021",Louisiana,"Baton Rouge","7500 block of Glenetta Ct",1,0,0,0,1,N/A
2081603,"August 2, 2021",Michigan,Mancelona,N/A,1,0,0,0,0,N/A
2081118,"August 2, 2021",Virginia,Roanoke,"1644 Queen Ann Dr SE",1,0,0,0,0,N/A
2081494,"August 1, 2021",Utah,Smithfield,N/A,1,0,0,0,0,N/A
2081354,"August 1, 2021",Missouri,Independence,"200 block of E Walnut St",1,0,0,0,0,N/A
2080140,"August 1, 2021",Wisconsin,Milwaukee,"1307 S 9th St",1,0,0,0,0,N/A
2079064,"July 31, 2021",Ohio,Columbus,"2119 Via Da Vinci Ct",1,0,0,0,0,N/A
2075277,"July 25, 2021","North Carolina","High Point","800 block of Worth St",1,0,0,0,0,N/A
2074453,"July 24, 2021",Mississippi,Amory,N/A,1,0,0,0,0,N/A
2067698,"July 18, 2021",Tennessee,Westmoreland,"Fairfield Rd",1,0,0,0,0,N/A
2067771,"July 17, 2021",Mississippi,Hickory,MS-503,1,0,0,0,0,N/A
2159198,"July 16, 2021",Tennessee,Memphis,"Ridgeway Rd",1,0,0,0,0,N/A
2062831,"July 13, 2021",Ohio,"Maple Heights","19700 block of Maple Heights Blvd",1,0,0,0,0,N/A
2061324,"July 12, 2021",Tennessee,Memphis,"5587 Berryman Dr",1,0,0,0,0,N/A
2058232,"July 9, 2021",Oklahoma,Sayre,"100 block of W Main St",1,0,0,0,0,N/A
2059286,"July 9, 2021",Utah,"Heber City","2790 N Commons Blvd",1,0,0,0,1,N/A
2057472,"July 8, 2021",Mississippi,Jackson,"Coronet Pl and Cummins St",1,0,0,0,0,N/A
2209052,"July 7, 2021",Tennessee,Memphis,"7600 block of Nash Dr",1,0,0,0,0,N/A
2055926,"July 7, 2021",Tennessee,Goodlettsville,"100 block of Elizabeth Ct",1,0,0,0,0,N/A
2055057,"July 6, 2021",Virginia,Halifax,"5100 block of Halifax Rd",1,0,0,0,0,N/A
2055374,"July 6, 2021",Colorado,"Manitou Springs","141 Manitou Ave",1,0,0,0,0,N/A
2053255,"July 4, 2021",Tennessee,Knoxville,"3900 block of Alma Ave",1,0,0,0,0,N/A
2051370,"July 1, 2021",Missouri,"West Plains","Co Rd 3010",1,0,0,0,0,N/A
